,Country Name,Continent,Country Code,years,Population,CO2,GDP/cap,AE,CO2_abs,CO2_abs_new
1480,"Yemen, Rep.",Asia,YEM,2005,20107416,1.049861435,832.8441987,54.90481949,21110.00061,2.111000061
1481,"Yemen, Rep.",Asia,YEM,2010,23154854,1.098257856,1334.784902,60.67519379,25430.00031,2.543000031
1482,"Yemen, Rep.",Asia,YEM,2015,26497881,0.511361652,1601.807163,67.31092834,13550.00019,1.355000019
1483,"Yemen, Rep.",Asia,YEM,2019,29161922,0.380633361,750.5545834,72.75107574,11100.00038,1.110000038
1484,South Africa,Africa,ZAF,1990,36800507,6.729798587,3425.174231,,247660,24.766
1485,South Africa,Africa,ZAF,1995,41435761,6.378789568,4144.613723,,264310,26.431
1486,South Africa,Africa,ZAF,2000,44967713,6.330319712,3374.718423,72.28246307,284660,28.466
1487,South Africa,Africa,ZAF,2005,47880595,7.887328758,6033.101491,80.80000305,377649.9939,37.76499939
1488,South Africa,Africa,ZAF,2010,51216967,8.304084027,8148.961202,82.90000153,425309.9976,42.53099976
1489,South Africa,Africa,ZAF,2015,55386369,7.669937662,6259.839681,85.30000305,424809.9976,42.48099976
1490,South Africa,Africa,ZAF,2019,58558267,7.507736092,6624.761865,85,439640.0146,43.96400146
1491,Zambia,Africa,ZMB,1990,8036849,0.340929635,408.7693313,13.9,2740,0.274
1492,Zambia,Africa,ZMB,1995,9096608,0.234153214,418.5150247,15.66827202,2130,0.213
1493,Zambia,Africa,ZMB,2000,10415942,0.173772089,345.6896207,16.70000076,1810,0.181
1494,Zambia,Africa,ZMB,2005,11856244,0.193147169,702.7411184,23.32130814,2289.999962,0.228999996
1495,Zambia,Africa,ZMB,2010,13605986,0.195502192,1489.459087,22,2660.000086,0.266000009
1496,Zambia,Africa,ZMB,2015,15879370,0.312354964,1338.290927,31.10000038,4960.000038,0.496000004
1497,Zambia,Africa,ZMB,2019,17861034,0.380717051,1305.001031,43,6800.000191,0.680000019
1498,Zimbabwe,Africa,ZWE,1990,10432409,1.585443976,841.9739583,,16540,1.654
1499,Zimbabwe,Africa,ZWE,1995,11410721,1.35661892,623.2095851,31.94857979,15480,1.548
1500,Zimbabwe,Africa,ZWE,2000,11881482,1.153054813,563.0575041,33.65488815,13700,1.37
1501,Zimbabwe,Africa,ZWE,2005,12076697,0.870271087,476.5554025,36.19231415,10510.00023,1.051000023
1502,Zimbabwe,Africa,ZWE,2010,12697728,0.756040796,948.331481,38.78255081,9600.000381,0.960000038
1503,Zimbabwe,Africa,ZWE,2015,13814642,0.899769991,1445.069702,33.70000076,12430.00031,1.243000031
1504,Zimbabwe,Africa,ZWE,2019,14645473,0.80297852,1316.740657,46.78147507,11760.00023,1.176000023
